Id,ebv1,ebv2,ebv3,ebv4,ebv5,acc1,acc2,acc3,acc4,acc5
1762,-0.3623724,-0.644403,0.840323,0.40652937,16.2600127,0.59365915,0.55223269,0.60083468,0.71677626,0.73580074
1764,-0.3275506,-1.1416739,0.35594426,-0.1575261,58.6615612,0.43826124,0.63716355,0.77039607,0.85325691,0.86298011
1767,-0.0504949,0.38631407,0.55390404,-1.344462,-19.858709,0.57612402,0.7343035,0.83911048,0.8918033,0.89786141
1768,-0.176636,-0.0784278,0.14555562,-0.347613,-43.83363,0.58735367,0.54379666,0.5370954,0.67125544,0.68849148
1769,-0.5166936,0.15645586,0.82309087,-1.6390259,-18.464769,0.50788887,0.66572723,0.79869111,0.87143678,0.87930023
1771,1.63420725,1.00125076,0.15930271,-0.2548249,18.72493,0.49022154,0.66219623,0.81340041,0.91339329,0.92052042
1772,-0.1886531,-1.1513632,0.34437306,0.62972831,-13.537965,0.44977375,0.62976933,0.79676724,0.87103881,0.87878273
1773,-0.557823,0.35003025,0.13947235,1.08866187,-4.7065739,0.44070865,0.61791977,0.79224434,0.87165911,0.87933439
1774,-0.4916429,0.4215642,0.21823365,-0.2140687,-41.897044,0.51511385,0.62341056,0.8215806,0.88730677,0.89428748
1777,-0.2603654,0.93595602,-0.192354,0.1959167,13.7974632,0.49806649,0.68899921,0.80370107,0.87824903,0.88566093
1781,-0.7239995,0.75324159,0.44860511,-1.0373933,-6.7179597,0.69044969,0.5702423,0.55453121,0.67644489,0.69276025
1782,0.37957009,0.37789633,0.39374692,-1.1790647,-24.664567,0.56106786,0.58658937,0.55541932,0.67536692,0.69186691
1783,0.99759612,0.85083497,0.06738879,1.89229511,6.62037323,0.46467331,0.63241394,0.79306246,0.86995581,0.87974924
1784,-0.1777652,-1.4468468,-0.7029484,1.76135176,21.2995581,0.56545665,0.5930447,0.53497134,0.67042262,0.68782164
1786,0.18653007,1.02971465,-0.6335414,-0.8538102,21.3213469,0.5099656,0.66935985,0.76290608,0.8386795,0.84719019
1787,0.13924999,-0.197807,0.61188159,0.97090913,-10.276275,0.48360455,0.65972765,0.76777992,0.86046942,0.86508113
1789,-0.0882463,-0.9014434,-0.5588992,2.86242353,-9.504297,0.44057905,0.61196009,0.75452193,0.84251714,0.84831247
1790,0.18337331,0.51595914,0.16688026,0.10984209,0.72402429,0.55181789,0.6669727,0.86333768,0.91048723,0.90154727
1791,0.20995395,0.46972143,0.16662372,-0.5107737,22.7070179,0.55788977,0.67660941,0.7954782,0.85846915,0.86326554
1795,-0.0067216,-1.1951905,-0.0924344,-1.0993745,20.1660014,0.4249111,0.61745965,0.70738601,0.80596379,0.79900615
1798,-0.2509891,1.81923216,0.50113061,0.372108,-19.780207,0.67188083,0.74527549,0.824266,0.87635262,0.87465145
1799,-0.0429747,0.19447496,-0.0403724,-1.6553892,6.74173818,0.47376689,0.62054728,0.77682965,0.85360625,0.85235299
1800,-0.2508721,0.58901779,0.4891755,-1.3676443,19.5340105,0.54104847,0.65161254,0.77119427,0.84464552,0.8459107
1801,-0.0355812,0.81078599,0.063446,0.19652538,2.61436871,0.55642667,0.63095642,0.77720654,0.84963056,0.85157856
1803,-0.1413703,-0.3061201,0.01022853,2.35754131,-47.038539,0.69814695,0.57197203,0.54360538,0.67243247,0.68906085
1804,-0.0380273,-0.549257,0.16293577,1.84715154,-17.704207,0.79459196,0.8649568,0.94834918,0.96616323,0.96869789
1805,0.74706814,0.8277842,0.09508605,-0.4859674,-15.485522,0.68519844,0.80552942,0.89215938,0.94562568,0.95120607
1806,0.38665887,1.09134921,0.13752631,-0.5384907,-9.5603943,0.65963693,0.7928471,0.88138195,0.93573138,0.94144171
1807,0.82804065,1.38547851,0.12424384,-0.3984052,-3.00469,0.58665781,0.72546652,0.83258842,0.92151502,0.92879224
1808,-0.148606,1.32874425,0.19522946,-0.8783323,7.83808217,0.59966796,0.72316008,0.85985199,0.92045784,0.92837456
1809,-0.2265276,0.08667047,0.00479842,-1.2503665,-11.388398,0.44074738,0.62207893,0.74344436,0.83280454,0.83842736
1810,-0.4414336,-0.410971,-0.0925294,-0.3646445,-28.181504,0.38160983,0.59293967,0.69888997,0.80860975,0.82048013
1813,-0.6981007,1.25633227,-0.2321044,-0.1765343,-30.413328,0.45898713,0.61894785,0.75529237,0.8399512,0.84625888
1816,-0.2500535,-0.0726209,0.37352001,1.04326444,-49.277748,0.40833128,0.56364211,0.54617018,0.66941091,0.68780965
1817,0.26822748,-0.3810007,0.5319239,-0.8379323,24.799631,0.49106833,0.62234361,0.72130045,0.79980945,0.81030942
1819,0.15367723,1.50659306,-0.3103138,-0.4283132,-28.854674,0.44458991,0.65162705,0.75841628,0.84858775,0.85668011
1821,-0.2699765,-0.6558949,0.07280678,0.31484026,-28.772202,0.60096656,0.60077118,0.44097959,0.6924111,0.70870871
1822,0.2038361,1.97006455,-0.9039331,-0.4314918,1.16215194,0.4627962,0.63579172,0.73522389,0.81852059,0.81736789
1823,-0.1090672,1.31224599,-0.7813682,-2.8871493,-5.9958048,0.5460088,0.68369272,0.81306693,0.86400966,0.87708322
1826,-1.3902583,1.94727869,0.12666394,-1.3518658,-6.3454643,0.44893571,0.64663002,0.77622035,0.85731272,0.86724634
1827,0.37356619,-0.0631267,0.15037464,1.81683491,18.5972356,0.86416237,0.91316821,0.9551216,0.96919536,0.9717953
1828,-0.3059726,0.70907909,0.25955057,-0.0479126,35.2432243,0.91675176,0.72102917,0.84210673,0.87749456,0.91996621
1829,0.08790784,0.30210049,0.59037886,1.94057795,-50.177198,0.73344601,0.73473364,0.73170668,0.79915657,0.82109911
1831,0.13161262,-0.0808081,0.73042691,1.52977346,29.8330444,0.48400594,0.6392368,0.79844412,0.86289405,0.87127989
1833,0.09237111,0.9940784,0.73690839,1.42681084,0.80044565,0.55358981,0.68366768,0.70289501,0.78962948,0.80379489
1835,0.39870447,0.00025428,0.49994899,-0.9400669,-28.849628,0.51660437,0.66412088,0.79168036,0.86786763,0.86790771
1836,0.44601029,0.6045964,0.80275745,-1.3692644,-41.435111,0.53363277,0.67587276,0.77454908,0.84649843,0.85554665
1837,1.07658199,0.67305187,0.16534984,0.72473839,-18.725249,0.50880049,0.64806584,0.76161617,0.83454622,0.84333482
1838,-0.6604844,-4.783e-5,0.81326012,2.17307056,-2.1357565,0.61580255,0.72617958,0.90361006,0.93816122,0.94071889
1839,-0.5253338,1.04886021,1.11876496,0.97934768,-3.8001101,0.50005839,0.65833124,0.78659891,0.85496211,0.86029156
1841,-0.6491173,0.95482757,0.91003465,-0.4858362,-32.706123,0.55087458,0.66294784,0.78958487,0.85530489,0.86348048
1842,1.09038148,0.93958021,-0.0318,-0.2597644,-2.5681988,0.46774908,0.63687345,0.76181522,0.83787501,0.84838823
1843,1.18401082,0.2428232,0.89208071,-0.531863,-25.276947,0.5862473,0.67722705,0.71501015,0.79544447,0.80802353
1845,-0.4323777,-0.1399714,-0.7449582,-1.9333665,-40.70101,0.45447026,0.61759543,0.76945731,0.85419235,0.86245892
1846,0.16461294,-1.7037846,-0.1820153,-0.1512398,68.0327423,0.70145989,0.81936354,0.9472493,0.96551035,0.96850439
1847,-0.7649147,0.68542559,0.31845021,-1.0165836,-2.2949946,0.55458007,0.69648333,0.78163679,0.84931552,0.85824452
1848,0.20153221,-1.0079271,-0.0745254,0.84578584,20.9112305,0.66998048,0.65177381,0.71622571,0.7930205,0.80588853
1849,-0.0477907,-0.383973,0.72583843,1.50340739,17.4209018,0.5901315,0.71482543,0.82666047,0.88084278,0.88567204
1851,0.30517819,-0.0450323,0.86519434,1.86413728,-18.911247,0.68223831,0.65844438,0.75085265,0.82483349,0.84031417
1852,0.80992834,0.8132276,0.31953265,1.75668479,26.6541575,0.71643382,0.79719493,0.92634966,0.95238156,0.95604156
1853,0.55909354,-0.2148282,0.70917286,-0.3770833,8.54112094,0.45860554,0.63419094,0.72145634,0.80732918,0.81742784
1854,1.02489551,-0.4589006,-0.0672851,-0.798781,21.4697319,0.46095234,0.63549691,0.73517138,0.82278107,0.83238295
1856,-0.5836018,-0.639925,1.00889761,0.23182387,-53.351494,0.68832195,0.69556397,0.71768166,0.79390949,0.83091439
1857,-0.4540713,-0.5200421,0.90192105,-0.2550768,-53.151135,0.58686242,0.655224,0.71006598,0.78212703,0.81529734
1858,0.33628976,0.19483741,0.65143479,-0.2341015,-21.665461,0.50553552,0.65449508,0.79699744,0.86374234,0.87172935
1859,-0.2849585,0.7288844,-0.0442173,-0.1527329,6.62481832,0.42021428,0.58521486,0.33744011,0.89464035,0.90202564
1860,0.09497135,1.21938468,-0.7237132,4.21874905,-39.589628,0.58162734,0.62349162,0.55093725,0.67341362,0.69051295
1861,0.45110935,1.03372542,-0.0198195,1.55499623,-34.802895,0.56083262,0.62333112,0.55093591,0.67341825,0.69051295
1862,0.02839353,1.06460949,-0.686252,1.48205992,-2.7905447,0.65044996,0.62334523,0.55086923,0.67334012,0.69051295
1863,0.27416179,0.90222905,-0.3072519,3.3992686,-15.038808,0.56824319,0.62325353,0.61761689,0.73261232,0.74777151
1864,-0.1554586,-0.6474959,-0.5432257,1.02534679,-17.749344,0.56944713,0.62344813,0.41001126,0.67340025,0.69051295
1865,0.01906704,0.21464584,0.33134604,2.32750499,-67.522018,0.58586366,0.61505937,0.54513569,0.67030576,0.69092934
1866,0.05515275,-0.0133542,0.26448271,1.32808467,-85.778404,0.48953069,0.61522142,0.58284296,0.68917519,0.72344984
1867,0.18250364,-0.8875254,-0.299775,1.83744818,-4.7350705,0.55306587,0.6209802,0.60642745,0.70823732,0.74045548
1868,-0.2889125,-1.6997761,-0.2089027,0.70233242,-36.966341,0.51422568,0.60581362,0.54062892,0.67237732,0.68982289
1869,-0.4856749,0.23487336,0.10371318,0.06198086,-35.399413,0.63564721,0.61448859,0.56392892,0.6740693,0.70896202
1870,-0.9685039,-1.5735176,0.22026359,0.68298699,-51.249509,0.49830929,0.63329102,0.56408338,0.67398171,0.70886485
1871,0.1448613,0.71923874,0.74072841,-0.2907964,-18.142869,0.75944197,0.76120499,0.78201961,0.84015791,0.85570714
1872,0.69800469,0.15002528,0.01561676,1.98390525,-47.742789,0.65386586,0.65903549,0.66623921,0.75095124,0.78313642
1874,-0.7488822,0.29601013,0.20843522,-0.7897443,-0.8983438,0.42826376,0.61674282,0.73216534,0.82745084,0.83808719
1876,-0.3430563,0.19924449,1.18097187,1.06281007,-37.412779,0.47804679,0.64628527,0.77046135,0.84637596,0.85884395
1877,0.01896702,-0.3196431,0.14312728,-0.2405661,-1.6248642,0.83334977,0.90252664,0.95995264,0.97291805,0.97538309
1880,-0.1043062,0.79084747,0.80352258,-1.1869378,20.2440771,0.56659822,0.69226785,0.83168929,0.88701012,0.89339174
1881,-0.3173971,-0.5254515,0.91922792,1.31665183,-41.156048,0.72408923,0.80719607,0.9287125,0.95341302,0.9571183
1882,-0.3679381,0.87805168,-0.5163536,0.8511774,-0.7128136,0.44522887,0.6387672,0.7381294,0.81914866,0.82876043
1883,-0.6986037,0.16581062,-0.0442137,-0.1051199,44.3200785,0.44234692,0.63367408,0.33744011,0.79870492,0.81045977
1884,0.43849536,0.53981204,-0.3240652,1.04296215,5.68619695,0.632828,0.6822902,0.75184488,0.82290775,0.84168281
1885,-0.3473274,-0.9371638,-0.2850751,1.44661277,-18.975904,0.43002983,0.57743977,0.61010735,0.67130989,0.74262334
1886,-0.3045863,1.05559943,0.1657411,-0.6490766,-38.243268,0.48987833,0.67924733,0.76516488,0.84975519,0.85946918
1889,-1.6807783,-1.8185938,-0.3867174,2.20673799,-9.7726472,0.52979732,0.58596181,0.60735787,0.67043622,0.74193031
1890,-1.6819951,-0.5550682,-0.1893564,-0.1788529,-39.721497,0.53851528,0.60062112,0.60698909,0.67045026,0.74193031
1891,1.10274326,-0.536267,-0.4520893,0.14775796,-10.070798,0.5726669,0.61359112,0.62089871,0.73209977,0.74740123
1892,0.36088806,0.9851021,0.10923722,0.77307794,-10.67,0.47636059,0.68378127,0.26713783,0.85596242,0.86500191
1894,-0.0012295,-1.3120396,0.01033237,3.18592381,-11.782895,0.59333043,0.61206349,0.55356751,0.67277846,0.68956593
1895,-0.4316898,-0.079805,-0.0959045,0.98920742,-54.019526,0.5970626,0.69453047,0.70961172,0.79946079,0.8183295
1896,-0.6763721,-0.647988,0.60636443,0.61459644,-21.997585,0.59736244,0.61275415,0.54088657,0.6719325,0.68923264
1897,-0.3751324,-1.8434397,-0.2068079,2.54747136,-23.403653,0.59850885,0.62205364,0.59062451,0.7071786,0.72328813
1898,-0.9569302,-1.2205157,-1.0275038,1.08173181,-41.309359,0.52473282,0.6331696,0.6950167,0.72863613,0.75511158
1899,0.25984739,-0.1369646,0.52520009,0.05912702,30.6103365,0.52900543,0.69050294,0.79765052,0.86890192,0.87750266
1900,-0.2331517,0.58781614,0.22966454,0.26312157,-21.824121,0.35305959,0.43473111,0.58238532,0.63982335,0.65780383
1901,-0.0208648,0.17669984,0.4162528,-0.8945187,53.7202488,0.46759437,0.66514006,0.76456039,0.84619378,0.85694079
1902,-0.892247,0.99878327,0.24120944,0.13937242,-11.861879,0.37704656,0.48338726,0.61424306,0.66207545,0.68744169
1903,0.03863067,-0.6505914,-0.5083458,-0.1672569,-58.215589,0.59200363,0.61348292,0.54069887,0.66775755,0.6850579
1904,-0.682646,-0.7469766,0.20467334,-0.5370431,25.7658026,0.42286274,0.65449505,0.77796825,0.86105697,0.87036014
1905,0.34566533,0.21356487,-1.1700729,-0.3622628,29.5414113,0.80961161,0.66196289,0.77807577,0.84695393,0.86124464
1906,-0.7119599,-0.8816042,0.91971216,0.69643959,-35.209539,0.56755627,0.61181108,0.67210648,0.76586961,0.79084237
1907,0.02456369,1.31491103,-0.9607577,0.77825888,-39.469692,0.48885178,0.61440223,0.71206267,0.7947182,0.81784645
1908,-0.0404249,0.11046234,0.70717253,0.28918527,-16.38343,0.68374274,0.5885076,0.60884053,0.72550713,0.74395651
1909,0.00322338,-0.8415296,0.37947872,-0.0986699,2.97582976,0.54459985,0.59395929,0.67720064,0.77479989,0.7894738
1910,0.78539761,0.28261227,-0.5300678,1.03944926,2.52999733,0.66381096,0.70160406,0.75520882,0.8281589,0.8496907
1911,-0.444538,-1.3716601,0.38101078,1.04553916,-38.779161,0.55297335,0.61157991,0.54481765,0.67034918,0.68704043
1912,-0.3481643,-1.017302,0.75458167,0.63996168,-14.651473,0.53633806,0.61174004,0.54487841,0.670426,0.68704043
1913,-0.2590864,1.26555083,0.3754737,5.06384331,60.0508896,0.58284756,0.59978181,0.53043945,0.66188183,0.68160527
1914,1.69609666,-0.0980663,0.82656307,0.67311035,33.3476875,0.57328708,0.62798841,0.63256392,0.73790803,0.75275626
1915,-0.8734379,0.08271824,0.02445299,-1.137846,-16.088412,0.48555273,0.67546946,0.75145239,0.83896148,0.84917634
1916,-1.4291793,0.72658975,-0.0893652,-1.5593061,7.61153095,0.46554581,0.66264338,0.2419687,0.81672882,0.83017052
1917,-0.2215793,-0.3415909,-0.0834319,-0.9595629,14.3160515,0.54160088,0.6269195,0.61244296,0.71138195,0.76492003
1918,0.97060007,-0.7150791,-0.5632604,1.70696072,2.64026264,0.54347621,0.6157147,0.68935474,0.77728888,0.80470415
1919,0.21850354,1.15195695,0.38050034,-0.3676596,-27.258865,0.43888358,0.62348345,0.72274571,0.81789391,0.82978333
1920,-0.1912692,-1.1375433,0.11428635,1.68286373,-34.920983,0.5603716,0.60147049,0.54775832,0.66839873,0.68568614
1921,-0.6428486,-1.8624813,0.35491334,2.40555156,-11.168991,0.56594792,0.61712741,0.60107265,0.71697721,0.73340826
1922,-0.6844512,-0.6404485,-0.6867819,-0.6435304,23.6848769,0.57222234,0.66143901,0.66948519,0.76427937,0.79302495
1923,-0.4590162,0.63022496,0.43580483,0.13858133,-63.381842,0.67195963,0.68906108,0.72695632,0.79614977,0.81829585
1924,-0.1847685,0.21030347,1.1513519,0.50562662,-10.160637,0.53941432,0.60740368,0.65069475,0.75670391,0.77308251
1925,-0.5014205,-1.9248372,0.42311644,2.05417367,-36.00616,0.56714088,0.60069092,0.54122453,0.66923654,0.68600069
1926,0.16254142,-1.8687048,0.22513421,0.71756224,-3.2786838,0.55915038,0.60056899,0.54128312,0.66929589,0.68600069
1927,-0.6685194,-1.465199,-0.0764962,1.14093119,-53.831429,0.57633037,0.61139227,0.54663877,0.67013324,0.68690068
1928,-0.6364695,0.3966111,0.60212705,-0.7348623,-67.89766,0.58878365,0.66054612,0.63750456,0.73210742,0.77261906
1929,-0.4999771,-0.5235903,0.62846879,0.46054924,-59.15706,0.56063466,0.59606208,0.61455658,0.72703155,0.74338429
1930,-0.6222953,-0.5179822,-0.5528794,0.44114843,11.7206374,0.94750536,0.72259275,0.7877395,0.84198383,0.90348378
1931,-0.3085778,1.73623566,0.8869256,-0.1463553,32.9649993,0.92928393,0.54203222,0.69783218,0.77326648,0.87514097
1932,-0.0403786,1.7203585,0.09779256,-0.9145764,31.0314739,0.67917771,0.81198585,0.84213852,0.93909857,0.94595873
1933,0.58645663,0.65287951,0.03316503,-1.5888989,50.8670327,0.58908807,0.73276173,0.8175591,0.91383117,0.92095724
1934,0.73694705,1.27751258,0.03716573,-0.7425195,32.012399,0.52645267,0.71518759,0.3536623,0.84417957,0.85383039
1936,0.12216339,0.86019977,0.13493203,0.18479013,38.5430314,0.47250448,0.66435907,0.76941914,0.8448557,0.85517605
1937,0.13964626,0.10769973,0.48284965,0.1581065,24.6657956,0.57322676,0.7344806,0.63981333,0.80343333,0.82452393
1938,-0.4783893,0.27060934,0.35874116,-0.1726245,-42.905833,0.61616746,0.76323347,0.64166548,0.83110855,0.84782151
1939,0.11781719,-0.4215698,0.5480646,0.30145911,12.5094393,0.9544604,0.73795011,0.84411941,0.87508558,0.91391224
1940,-0.4522331,-0.4480058,1.30495953,0.10135469,-17.012442,0.9688739,0.8648864,0.87962658,0.90793008,0.9410624
1941,0.24526668,-0.8821689,0.86655524,-1.0829343,6.78032713,0.5783394,0.72885355,0.726237,0.83224367,0.84043037
1942,-0.4809576,-0.0431327,-0.1255756,-0.5627802,3.97243131,0.90005293,0.58735721,0.74716927,0.80723007,0.88115621
1944,0.09917477,0.39779669,0.68130584,0.55901864,-12.383606,0.96279098,0.84184906,0.88389656,0.89973909,0.93047641
1945,-0.7733438,-0.6811033,0.36289835,-0.5173215,1.20357755,0.42666903,0.61139632,0.66838924,0.79709064,0.81070054
1946,0.04255799,0.65045318,0.11611555,-1.2672214,1.23922781,0.92814046,0.70415704,0.81806624,0.86074504,0.89272205
1947,-0.372643,0.52817727,0.09360639,-1.1993969,33.8495776,0.42264452,0.61338425,0.71394958,0.8096592,0.82111065
1948,-0.4638078,0.1362426,-0.1587397,-0.0685561,-3.0218129,0.94543623,0.56603722,0.73039619,0.80918531,0.87273301
1949,-1.1982416,0.94804016,0.16410992,-0.7890963,56.9212797,0.50628858,0.69947245,0.78354508,0.85399568,0.86404608
1950,-1.2025839,0.71545575,0.09781798,-0.980697,54.0822652,0.44634437,0.62042889,0.80000175,0.88285916,0.89289736
1951,0.18233324,0.97715055,0.48190655,-0.7347068,-26.59739,0.94172983,0.78090153,0.86756667,0.90418769,0.91870956
1952,0.08693586,1.28162971,0.82343543,0.3642067,6.54559974,0.95477791,0.87011464,0.90599767,0.93327635,0.94113595
1953,-0.3779777,2.43988792,0.10537778,-0.7122966,50.9267583,0.67703894,0.80567098,0.89683468,0.9373251,0.94720121
1954,-1.4977066,-0.3794851,0.79158558,-0.8237934,12.9066819,0.74607435,0.85121437,0.71497034,0.83174884,0.85754175
1955,0.43538138,0.08245479,0.08750081,-1.394872,23.0042091,0.41150677,0.60841143,0.72594503,0.81962878,0.83102648
1956,-0.2188121,1.98350236,0.6698979,1.10203893,-23.404478,0.92972854,0.80992313,0.8660662,0.90713524,0.92477579
1957,0.45533349,0.4479427,0.5586472,0.197783,-18.018952,0.95584627,0.83687601,0.87416734,0.91496703,0.92916209
1958,0.37740114,0.05982855,0.70335462,0.9719721,-3.9646773,0.62035166,0.61345443,0.56882608,0.68005452,0.69508076
1960,0.39426607,-0.4332545,0.07263199,0.08352577,1.07045931,0.95403756,0.73610419,0.82813999,0.87960217,0.91875247
1961,0.06679084,-1.0875115,-0.1890727,0.64615646,-22.08214,0.51743088,0.6300267,0.68092197,0.73379646,0.74304978
1965,0.17709044,0.75382498,0.44271239,0.84418437,-17.654362,0.55391476,0.70380863,0.72015217,0.77926036,0.80816267
1968,0.52781157,0.43397206,0.9609009,0.55465426,3.10139879,0.56508566,0.70602264,0.79663282,0.85171244,0.85815818
1974,-0.4685146,-0.350211,0.74959564,-0.2137143,-13.602634,0.64732933,0.77978363,0.8991851,0.93310814,0.93724472
1975,0.47420984,0.08455878,0.41672782,-0.4010158,20.2566297,0.57587267,0.62359256,0.67084087,0.75936662,0.77272574
1976,-0.2304766,-0.5127392,0.19465641,-0.4585357,10.3652818,0.58665838,0.65103654,0.72321362,0.80238741,0.81972068
1978,0.23478523,-0.4453982,0.95849803,2.38372769,3.89827698,0.5609341,0.67837093,0.8893116,0.92784221,0.93404287
1979,0.31562735,-0.3070883,0.09716379,1.26827492,16.2077509,0.60044918,0.61966085,0.66280586,0.75999698,0.77815819
1980,0.04589297,-1.0737467,0.32251605,0.90197827,39.6632805,0.48637393,0.6439679,0.70669601,0.80056306,0.81192916
1981,0.48749394,-0.0378909,0.6990295,0.76221438,-53.461923,0.4919805,0.63167909,0.73071007,0.80313768,0.81169471
1982,0.16534028,-0.1284266,0.58126616,-0.0897503,-21.845338,0.53049171,0.66140714,0.77393987,0.83545318,0.84557214
1983,0.49630012,-0.1922278,1.03541655,0.31575151,-27.989035,0.64651082,0.69480048,0.75538391,0.82635725,0.84213204
1985,-0.6771822,0.77821593,0.65824099,-0.1306794,-4.840733,0.52968461,0.60846556,0.65364382,0.75675819,0.77201722
1986,0.12665327,0.66926871,-0.3383171,-0.4319587,-9.5777339,0.96113208,0.81045742,0.88240798,0.91993864,0.93319881
1987,0.53432632,1.57897985,-0.3986798,0.93072298,43.7857417,0.57835859,0.65079652,0.74828755,0.82720091,0.84407431
1988,0.15601567,0.45140315,0.37734605,0.67958939,2.27992832,0.4757596,0.63961289,0.7232414,0.80039849,0.81109883
1989,-0.8165578,0.10838191,-0.0881037,0.08518828,-28.547803,0.5316144,0.62171219,0.64707383,0.74375004,0.76592524
1990,0.64564093,1.27980627,0.60659799,2.33179642,32.7767528,0.57424586,0.61997802,0.60117553,0.71244746,0.72781942
1991,-0.4428051,1.00546168,-0.9174193,0.73540082,-34.537178,0.52225899,0.64346005,0.74735617,0.81590155,0.83830318
1992,0.30858521,1.03388299,0.18223734,0.75670863,1.78363207,0.64347083,0.6585701,0.74148583,0.81328918,0.82386385
1993,-0.1009383,0.27173489,-0.4621528,0.88855674,32.8378917,0.60641001,0.66630935,0.69361328,0.79001829,0.80258996
1994,0.46947513,0.73598721,-0.5613435,0.80820105,14.7065041,0.53007738,0.6233164,0.67551532,0.76729684,0.78862619
